station_name,line_name
大竹,JR山陽本線(三原～岩国)
和木,JR山陽本線(三原～岩国)
岩国,JR山陽本線(三原～岩国)
岩国,JR山陽本線(岩国～門司)
南岩国,JR山陽本線(岩国～門司)
藤生,JR山陽本線(岩国～門司)
通津,JR山陽本線(岩国～門司)
由宇,JR山陽本線(岩国～門司)
神代,JR山陽本線(岩国～門司)
大畠,JR山陽本線(岩国～門司)
柳井港,JR山陽本線(岩国～門司)
柳井,JR山陽本線(岩国～門司)
田布施,JR山陽本線(岩国～門司)
岩田,JR山陽本線(岩国～門司)
島田,JR山陽本線(岩国～門司)
光,JR山陽本線(岩国～門司)
下松,JR山陽本線(岩国～門司)
櫛ケ浜,JR山陽本線(岩国～門司)
徳山,JR山陽本線(岩国～門司)
新南陽,JR山陽本線(岩国～門司)
福川,JR山陽本線(岩国～門司)
戸田,JR山陽本線(岩国～門司)
富海,JR山陽本線(岩国～門司)
防府,JR山陽本線(岩国～門司)
大道,JR山陽本線(岩国～門司)
四辻,JR山陽本線(岩国～門司)
新山口,JR山陽本線(岩国～門司)
嘉川,JR山陽本線(岩国～門司)
本由良,JR山陽本線(岩国～門司)
厚東,JR山陽本線(岩国～門司)
宇部,JR山陽本線(岩国～門司)
小野田,JR山陽本線(岩国～門司)
厚狭,JR山陽本線(岩国～門司)
埴生,JR山陽本線(岩国～門司)
小月,JR山陽本線(岩国～門司)
長府,JR山陽本線(岩国～門司)
新下関,JR山陽本線(岩国～門司)
幡生,JR山陽本線(岩国～門司)
下関,JR山陽本線(岩国～門司)
門司,JR山陽本線(岩国～門司)
兵庫,JR山陽本線(兵庫～和田岬)
和田岬,JR山陽本線(兵庫～和田岬)
京都,嵯峨野線
梅小路京都西,嵯峨野線
丹波口,嵯峨野線
二条,嵯峨野線
円町,嵯峨野線
花園,嵯峨野線
太秦,嵯峨野線
嵯峨嵐山,嵯峨野線
保津峡,嵯峨野線
馬堀,嵯峨野線
亀岡,嵯峨野線
並河,嵯峨野線
千代川,嵯峨野線
八木,嵯峨野線
吉富,嵯峨野線
園部,嵯峨野線
園部,JR山陰本線(園部～豊岡)
船岡,JR山陰本線(園部～豊岡)
日吉,JR山陰本線(園部～豊岡)
鍼灸大学前,JR山陰本線(園部～豊岡)
胡麻,JR山陰本線(園部～豊岡)
下山,JR山陰本線(園部～豊岡)
和知,JR山陰本線(園部～豊岡)
安栖里,JR山陰本線(園部～豊岡)
立木,JR山陰本線(園部～豊岡)
山家,JR山陰本線(園部～豊岡)
綾部,JR山陰本線(園部～豊岡)
高津,JR山陰本線(園部～豊岡)
石原,JR山陰本線(園部～豊岡)
福知山,JR山陰本線(園部～豊岡)
上川口,JR山陰本線(園部～豊岡)
下夜久野,JR山陰本線(園部～豊岡)
上夜久野,JR山陰本線(園部～豊岡)
梁瀬,JR山陰本線(園部～豊岡)
和田山,JR山陰本線(園部～豊岡)
養父,JR山陰本線(園部～豊岡)
八鹿,JR山陰本線(園部～豊岡)
江原,JR山陰本線(園部～豊岡)
国府,JR山陰本線(園部～豊岡)
豊岡,JR山陰本線(園部～豊岡)
豊岡,JR山陰本線(豊岡～米子)
玄武洞,JR山陰本線(豊岡～米子)
城崎温泉,JR山陰本線(豊岡～米子)
竹野,JR山陰本線(豊岡～米子)
きりはまビーチ,JR山陰本線(豊岡～米子)
佐津,JR山陰本線(豊岡～米子)
柴山,JR山陰本線(豊岡～米子)
香住,JR山陰本線(豊岡～米子)
鎧,JR山陰本線(豊岡～米子)
餘部,JR山陰本線(豊岡～米子)
久谷,JR山陰本線(豊岡～米子)
浜坂,JR山陰本線(豊岡～米子)
諸寄,JR山陰本線(豊岡～米子)
居組,JR山陰本線(豊岡～米子)
東浜,JR山陰本線(豊岡～米子)
岩美,JR山陰本線(豊岡～米子)
大岩,JR山陰本線(豊岡～米子)
福部,JR山陰本線(豊岡～米子)
鳥取,JR山陰本線(豊岡～米子)
湖山,JR山陰本線(豊岡～米子)
鳥取大学前,JR山陰本線(豊岡～米子)
末恒,JR山陰本線(豊岡～米子)
宝木,JR山陰本線(豊岡～米子)
浜村,JR山陰本線(豊岡～米子)
青谷,JR山陰本線(豊岡～米子)
泊,JR山陰本線(豊岡～米子)
松崎,JR山陰本線(豊岡～米子)
倉吉,JR山陰本線(豊岡～米子)
下北条,JR山陰本線(豊岡～米子)
由良,JR山陰本線(豊岡～米子)
浦安,JR山陰本線(豊岡～米子)
八橋,JR山陰本線(豊岡～米子)
赤碕,JR山陰本線(豊岡～米子)
中山口,JR山陰本線(豊岡～米子)
下市,JR山陰本線(豊岡～米子)
御来屋,JR山陰本線(豊岡～米子)
名和,JR山陰本線(豊岡～米子)
大山口,JR山陰本線(豊岡～米子)
淀江,JR山陰本線(豊岡～米子)
伯耆大山,JR山陰本線(豊岡～米子)
東山公園,JR山陰本線(豊岡～米子)
米子,JR山陰本線(豊岡～米子)
木津,学研都市線
西木津,学研都市線
祝園,学研都市線
下狛,学研都市線
ＪＲ三山木,学研都市線
同志社前,学研都市線
京田辺,学研都市線
大住,学研都市線
松井山手,学研都市線
長尾,学研都市線
藤阪,学研都市線
津田,学研都市線
河内磐船,学研都市線
星田,学研都市線
寝屋川公園,学研都市線
忍ケ丘,学研都市線
四条畷,学研都市線
野崎,学研都市線
住道,学研都市線
鴻池新田,学研都市線
徳庵,学研都市線
放出,学研都市線
鴫野,学研都市線
京橋,学研都市線
京都,奈良線
東福寺,奈良線
稲荷,奈良線
ＪＲ藤森,奈良線
桃山,奈良線
六地蔵,奈良線
木幡,奈良線
黄檗,奈良線
宇治,奈良線
ＪＲ小倉,奈良線
新田,奈良線
城陽,奈良線
長池,奈良線
山城青谷,奈良線
山城多賀,奈良線
玉水,奈良線
棚倉,奈良線
上狛,奈良線
木津,奈良線
平城山,奈良線
奈良,奈良線
福知山,JR舞鶴線
石原,JR舞鶴線
高津,JR舞鶴線
綾部,JR舞鶴線
淵垣,JR舞鶴線
梅迫,JR舞鶴線
真倉,JR舞鶴線
西舞鶴,JR舞鶴線
東舞鶴,JR舞鶴線
天王寺,大阪環状線
新今宮,大阪環状線
今宮,大阪環状線
芦原橋,大阪環状線
大正,大阪環状線
弁天町,大阪環状線
西九条,大阪環状線
野田,大阪環状線
福島,大阪環状線
大阪,大阪環状線
天満,大阪環状線
桜ノ宮,大阪環状線
京橋,大阪環状線
大阪城公園,大阪環状線
森ノ宮,大阪環状線
玉造,大阪環状線
鶴橋,大阪環状線
桃谷,大阪環状線
寺田町,大阪環状線
西九条,JRゆめ咲線
安治川口,JRゆめ咲線
ユニバーサルシティ,JRゆめ咲線
桜島,JRゆめ咲線
京橋,JR東西線
大阪城北詰,JR東西線
大阪天満宮,JR東西線
北新地,JR東西線
新福島,JR東西線
海老江,JR東西線
御幣島,JR東西線
加島,JR東西線
尼崎,JR東西線
天王寺,阪和線(天王寺～和歌山)
美章園,阪和線(天王寺～和歌山)
南田辺,阪和線(天王寺～和歌山)
鶴ケ丘,阪和線(天王寺～和歌山)
長居,阪和線(天王寺～和歌山)
我孫子町,阪和線(天王寺～和歌山)
杉本町,阪和線(天王寺～和歌山)
浅香,阪和線(天王寺～和歌山)
堺市,阪和線(天王寺～和歌山)
三国ケ丘,阪和線(天王寺～和歌山)
百舌鳥,阪和線(天王寺～和歌山)
上野芝,阪和線(天王寺～和歌山)
津久野,阪和線(天王寺～和歌山)
鳳,阪和線(天王寺～和歌山)
富木,阪和線(天王寺～和歌山)
北信太,阪和線(天王寺～和歌山)
信太山,阪和線(天王寺～和歌山)
和泉府中,阪和線(天王寺～和歌山)
久米田,阪和線(天王寺～和歌山)
下松,阪和線(天王寺～和歌山)
東岸和田,阪和線(天王寺～和歌山)
東貝塚,阪和線(天王寺～和歌山)
和泉橋本,阪和線(天王寺～和歌山)
東佐野,阪和線(天王寺～和歌山)
熊取,阪和線(天王寺～和歌山)
日根野,阪和線(天王寺～和歌山)
長滝,阪和線(天王寺～和歌山)
新家,阪和線(天王寺～和歌山)
和泉砂川,阪和線(天王寺～和歌山)
和泉鳥取,阪和線(天王寺～和歌山)
山中渓,阪和線(天王寺～和歌山)
紀伊,阪和線(天王寺～和歌山)
六十谷,阪和線(天王寺～和歌山)
紀伊中ノ島,阪和線(天王寺～和歌山)
和歌山,阪和線(天王寺～和歌山)
鳳,羽衣線
東羽衣,羽衣線
日根野,JR関西空港線
りんくうタウン,JR関西空港線
関西空港,JR関西空港線
新大阪,JR宝塚線
大阪,JR宝塚線
塚本,JR宝塚線
尼崎,JR宝塚線
塚口,JR宝塚線
猪名寺,JR宝塚線
伊丹,JR宝塚線
北伊丹,JR宝塚線
川西池田,JR宝塚線
中山寺,JR宝塚線
宝塚,JR宝塚線
生瀬,JR宝塚線
西宮名塩,JR宝塚線
武田尾,JR宝塚線
道場,JR宝塚線
三田,JR宝塚線
新三田,JR宝塚線
広野,JR宝塚線
相野,JR宝塚線
藍本,JR宝塚線
草野,JR宝塚線
古市,JR宝塚線
南矢代,JR宝塚線
篠山口,JR宝塚線
篠山口,福知山線(篠山口～福知山)
丹波大山,福知山線(篠山口～福知山)
下滝,福知山線(篠山口～福知山)
谷川,福知山線(篠山口～福知山)
柏原,福知山線(篠山口～福知山)
石生,福知山線(篠山口～福知山)
黒井,福知山線(篠山口～福知山)
市島,福知山線(篠山口～福知山)
丹波竹田,福知山線(篠山口～福知山)
福知山,福知山線(篠山口～福知山)
相生,JR赤穂線
西相生,JR赤穂線
坂越,JR赤穂線
播州赤穂,JR赤穂線
天和,JR赤穂線
備前福河,JR赤穂線
寒河,JR赤穂線
日生,JR赤穂線
伊里,JR赤穂線
備前片上,JR赤穂線
西片上,JR赤穂線
伊部,JR赤穂線
香登,JR赤穂線
長船,JR赤穂線
邑久,JR赤穂線
大富,JR赤穂線
西大寺,JR赤穂線
大多羅,JR赤穂線
東岡山,JR赤穂線
高島,JR赤穂線
西川原,JR赤穂線
岡山,JR赤穂線
加古川,JR加古川線
日岡,JR加古川線
神野,JR加古川線
厄神,JR加古川線
市場,JR加古川線
小野町,JR加古川線
粟生,JR加古川線
河合西,JR加古川線
青野ケ原,JR加古川線
社町,JR加古川線
滝野,JR加古川線
滝,JR加古川線
西脇市,JR加古川線
新西脇,JR加古川線
比延,JR加古川線
日本へそ公園,JR加古川線
黒田庄,JR加古川線
本黒田,JR加古川線
船町口,JR加古川線
久下村,JR加古川線
谷川,JR加古川線
姫路,JR姫新線(姫路～佐用)
播磨高岡,JR姫新線(姫路～佐用)
余部,JR姫新線(姫路～佐用)
太市,JR姫新線(姫路～佐用)
本竜野,JR姫新線(姫路～佐用)
東觜崎,JR姫新線(姫路～佐用)
播磨新宮,JR姫新線(姫路～佐用)
千本,JR姫新線(姫路～佐用)
西栗栖,JR姫新線(姫路～佐用)
三日月,JR姫新線(姫路～佐用)
播磨徳久,JR姫新線(姫路～佐用)
佐用,JR姫新線(姫路～佐用)
佐用,JR姫新線(佐用～新見)
上月,JR姫新線(佐用～新見)
美作土居,JR姫新線(佐用～新見)
美作江見,JR姫新線(佐用～新見)
楢原,JR姫新線(佐用～新見)
林野,JR姫新線(佐用～新見)
勝間田,JR姫新線(佐用～新見)
西勝間田,JR姫新線(佐用～新見)
美作大崎,JR姫新線(佐用～新見)
東津山,JR姫新線(佐用～新見)
津山,JR姫新線(佐用～新見)
院庄,JR姫新線(佐用～新見)
美作千代,JR姫新線(佐用～新見)
坪井,JR姫新線(佐用～新見)
美作追分,JR姫新線(佐用～新見)
美作落合,JR姫新線(佐用～新見)
古見,JR姫新線(佐用～新見)
久世,JR姫新線(佐用～新見)
中国勝山,JR姫新線(佐用～新見)
月田,JR姫新線(佐用～新見)
富原,JR姫新線(佐用～新見)
刑部,JR姫新線(佐用～新見)
丹治部,JR姫新線(佐用～新見)
岩山,JR姫新線(佐用～新見)
新見,JR姫新線(佐用～新見)
姫路,JR播但線
京口,JR播但線
野里,JR播但線
砥堀,JR播但線
仁豊野,JR播但線
香呂,JR播但線
溝口,JR播但線
福崎,JR播但線
甘地,JR播但線
鶴居,JR播但線
新野,JR播但線
寺前,JR播但線
長谷,JR播但線
生野,JR播但線
新井,JR播但線
青倉,JR播但線
竹田,JR播但線
和田山,JR播但線
王寺,JR和歌山線
畠田,JR和歌山線
志都美,JR和歌山線
香芝,JR和歌山線
ＪＲ五位堂,JR和歌山線
高田,JR和歌山線
大和新庄,JR和歌山線
御所,JR和歌山線
玉手,JR和歌山線
掖上,JR和歌山線
吉野口,JR和歌山線
北宇智,JR和歌山線
五条,JR和歌山線
大和二見,JR和歌山線
隅田,JR和歌山線
下兵庫,JR和歌山線
橋本,JR和歌山線
紀伊山田,JR和歌山線
高野口,JR和歌山線
中飯降,JR和歌山線
妙寺,JR和歌山線
大谷,JR和歌山線
笠田,JR和歌山線
西笠田,JR和歌山線
名手,JR和歌山線
粉河,JR和歌山線
紀伊長田,JR和歌山線
打田,JR和歌山線
下井阪,JR和歌山線
岩出,JR和歌山線
船戸,JR和歌山線
紀伊小倉,JR和歌山線
布施屋,JR和歌山線
千旦,JR和歌山線
田井ノ瀬,JR和歌山線
和歌山,JR和歌山線
奈良,万葉まほろば線
京終,万葉まほろば線
帯解,万葉まほろば線
櫟本,万葉まほろば線
天理,万葉まほろば線
長柄,万葉まほろば線
柳本,万葉まほろば線
巻向,万葉まほろば線
三輪,万葉まほろば線
桜井,万葉まほろば線
香久山,万葉まほろば線
畝傍,万葉まほろば線
金橋,万葉まほろば線
高田,万葉まほろば線
新宮,きのくに線
三輪崎,きのくに線
紀伊佐野,きのくに線
宇久井,きのくに線
那智,きのくに線
紀伊天満,きのくに線
紀伊勝浦,きのくに線
湯川,きのくに線
太地,きのくに線
下里,きのくに線
紀伊浦神,きのくに線
紀伊田原,きのくに線
古座,きのくに線
紀伊姫,きのくに線
串本,きのくに線
紀伊有田,きのくに線
田並,きのくに線
田子,きのくに線
和深,きのくに線
江住,きのくに線
見老津,きのくに線
周参見,きのくに線
紀伊日置,きのくに線
椿,きのくに線
紀伊富田,きのくに線
白浜,きのくに線
朝来,きのくに線
紀伊新庄,きのくに線
紀伊田辺,きのくに線
芳養,きのくに線
南部,きのくに線
岩代,きのくに線
切目,きのくに線
印南,きのくに線
稲原,きのくに線
和佐,きのくに線
道成寺,きのくに線
御坊,きのくに線
紀伊内原,きのくに線
紀伊由良,きのくに線
広川ビーチ,きのくに線
湯浅,きのくに線
藤並,きのくに線
紀伊宮原,きのくに線
箕島,きのくに線
初島,きのくに線
下津,きのくに線
加茂郷,きのくに線
冷水浦,きのくに線
海南,きのくに線
黒江,きのくに線
紀三井寺,きのくに線
宮前,きのくに線
和歌山,きのくに線
和歌山,紀勢本線(和歌山～和歌山市)
紀和,紀勢本線(和歌山～和歌山市)
和歌山市,紀勢本線(和歌山～和歌山市)
大阪,おおさか東線
新大阪,おおさか東線
南吹田,おおさか東線
JR淡路,おおさか東線
城北公園通,おおさか東線
JR野江,おおさか東線
鴫野,おおさか東線
放出,おおさか東線
高井田中央,おおさか東線
ＪＲ河内永和,おおさか東線
ＪＲ俊徳道,おおさか東線
ＪＲ長瀬,おおさか東線
衣摺加美北,おおさか東線
新加美,おおさか東線
久宝寺,おおさか東線
米子,JR山陰本線(米子～益田)
安来,JR山陰本線(米子～益田)
荒島,JR山陰本線(米子～益田)
揖屋,JR山陰本線(米子～益田)
東松江,JR山陰本線(米子～益田)
松江,JR山陰本線(米子～益田)
乃木,JR山陰本線(米子～益田)
玉造温泉,JR山陰本線(米子～益田)
来待,JR山陰本線(米子～益田)
宍道,JR山陰本線(米子～益田)
荘原,JR山陰本線(米子～益田)
直江,JR山陰本線(米子～益田)
出雲市,JR山陰本線(米子～益田)
西出雲,JR山陰本線(米子～益田)
出雲神西,JR山陰本線(米子～益田)
江南,JR山陰本線(米子～益田)
小田,JR山陰本線(米子～益田)
田儀,JR山陰本線(米子～益田)
波根,JR山陰本線(米子～益田)
久手,JR山陰本線(米子～益田)
大田市,JR山陰本線(米子～益田)
静間,JR山陰本線(米子～益田)
五十猛,JR山陰本線(米子～益田)
仁万,JR山陰本線(米子～益田)
馬路,JR山陰本線(米子～益田)
湯里,JR山陰本線(米子～益田)
温泉津,JR山陰本線(米子～益田)
石見福光,JR山陰本線(米子～益田)
黒松,JR山陰本線(米子～益田)
浅利,JR山陰本線(米子～益田)
江津,JR山陰本線(米子～益田)
都野津,JR山陰本線(米子～益田)
敬川,JR山陰本線(米子～益田)
波子,JR山陰本線(米子～益田)
久代,JR山陰本線(米子～益田)
下府,JR山陰本線(米子～益田)
浜田,JR山陰本線(米子～益田)
西浜田,JR山陰本線(米子～益田)
周布,JR山陰本線(米子～益田)
折居,JR山陰本線(米子～益田)
三保三隅,JR山陰本線(米子～益田)
岡見,JR山陰本線(米子～益田)
鎌手,JR山陰本線(米子～益田)
石見津田,JR山陰本線(米子～益田)
益田,JR山陰本線(米子～益田)
益田,JR山陰本線(益田～下関)
戸田小浜,JR山陰本線(益田～下関)
飯浦,JR山陰本線(益田～下関)
江崎,JR山陰本線(益田～下関)
須佐,JR山陰本線(益田～下関)
宇田郷,JR山陰本線(益田～下関)
木与,JR山陰本線(益田～下関)
奈古,JR山陰本線(益田～下関)
長門大井,JR山陰本線(益田～下関)
越ケ浜,JR山陰本線(益田～下関)
東萩,JR山陰本線(益田～下関)
萩,JR山陰本線(益田～下関)
玉江,JR山陰本線(益田～下関)
三見,JR山陰本線(益田～下関)
飯井,JR山陰本線(益田～下関)
長門三隅,JR山陰本線(益田～下関)
長門市,JR山陰本線(益田～下関)
黄波戸,JR山陰本線(益田～下関)
長門古市,JR山陰本線(益田～下関)
人丸,JR山陰本線(益田～下関)
伊上,JR山陰本線(益田～下関)
長門粟野,JR山陰本線(益田～下関)
阿川,JR山陰本線(益田～下関)
特牛,JR山陰本線(益田～下関)
滝部,JR山陰本線(益田～下関)
長門二見,JR山陰本線(益田～下関)
宇賀本郷,JR山陰本線(益田～下関)
湯玉,JR山陰本線(益田～下関)
小串,JR山陰本線(益田～下関)
川棚温泉,JR山陰本線(益田～下関)
黒井村,JR山陰本線(益田～下関)
梅ケ峠,JR山陰本線(益田～下関)
